Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker,daily_pct_change,daily_return,log_return,sma_20,sma_50,sma_200,ema_12,ema_26,rsi_14,macd,macd_signal,macd_histogram,bb_mid,bb_upper,bb_lower,volatility_20d,return_rank_pct
2019-03-08 05:00:00,40.584626117481065,41.239908627013946,40.38923104211764,41.2017822265625,95997600,0.0,0.0,AAPL,0.0023767562335328,0.0023767562335328396,0.0023739362158818173,41.12768001556397,,,41.301377732084724,40.624553354326224,58.544807278161095,0.6768243777584999,0.8229077497517542,-0.14608337199325427,41.12768001556397,42.086456222852995,40.16890380827494,0.006527481754044736,0.8
2019-03-11 04:00:00,41.8165720286073,42.68154278377652,41.78321232504616,42.62911987304688,128044000,0.0,0.0,AAPL,0.0346426190652546,0.034642619065254676,0.0340560714999579,41.22883186340332,,,41.505645753771205,40.773039763120345,69.87517855303572,0.7326059906508604,0.8048473979315754,-0.07224140728071504,41.22883186340332,42.36614821615392,40.09151551065273,0.009995346152627217,0.8
2019-03-12 04:00:00,42.89123050226052,43.527449985065225,42.74111003200352,43.10807037353516,129870400,0.0,0.0,AAPL,0.0112352894433345,0.011235289443334517,0.011172642380761627,41.36560764312744,,,41.75217261835027,40.94600499352144,71.18306967536151,0.8061676248288308,0.8051114433110266,0.0010561815178041778,41.36560764312744,42.70867913975525,40.02253614649963,0.00998072275399061,0.8
2019-03-13 04:00:00,43.427381993999774,43.6775816297943,43.11046294011812,43.298709869384766,124130000,0.0,0.0,AAPL,0.0044223620820347,0.004422362082034725,0.00441261217335819,41.494520378112796,,,41.99010142620173,41.12027942877058,75.61334706037707,0.8698219974311527,0.8180535541350519,0.05176844329610086,41.494520378112796,43.05431372490699,39.9347270313186,0.009907576365209305,0.4
2019-03-14 04:00:00,43.82054106149008,43.868200895214414,43.501240536772094,43.780033111572266,94318000,0.0,0.0,AAPL,0.0111163414254018,0.011116341425401854,0.011055009011515418,41.655958557128905,39.337754821777345,,42.265475531643354,41.31729822008922,75.74163877869441,0.948177311554133,0.8440783056188682,0.10409900593526478,41.655958557128905,43.4547381541808,39.85717896007701,0.00990583911176031,1.0
2019-03-15 04:00:00,44.04690664893718,44.63785139707803,43.7824106162076,44.34952545166016,156171600,0.0,0.0,AAPL,0.0130080381309114,0.013008038130911448,0.012924160211285151,41.83848476409912,39.475361022949215,,42.58609859626132,41.54190764465003,76.98586296655327,1.0441909516112915,0.8841008348173529,0.16009011679393859,41.83848476409912,43.943234145671504,39.73373538252674,0.010113027064453951,0.6
2019-03-18 04:00:00,44.273276908909104,44.8904331154596,44.27089173604565,44.8022689819336,104879200,0.0,0.0,AAPL,0.010208531560657,0.010208531560657041,0.010156776433552377,42.04817523956299,39.69666656494141,,42.927047886364754,41.78341589185622,78.72426758819537,1.1436319945085316,0.9360070667555886,0.20762492775294294,42.04817523956299,44.4514191029859,39.64493137614007,0.010069508516514386,0.6
2019-03-19 04:00:00,44.88089565250784,45.033397616371296,44.30186231557087,44.44721603393555,126585600,0.0,0.0,AAPL,-0.0079248876466776,-0.007924887646677647,-0.007956456465627544,42.234036445617676,39.882066802978514,,43.16091990906795,41.98073442089914,73.52690929881732,1.18018548816881,0.9848427510382329,0.19534273713057715,42.234036445617676,44.77883141246048,39.689241478774875,0.010470506019396043,0.2
2019-03-20 04:00:00,44.375741144089886,45.15255128641642,44.01831423519644,44.83563232421875,124140800,0.0,0.0,AAPL,0.0087388215717862,0.008738821571786293,0.00870085907523008,42.42621288299561,40.07680130004883,,43.4185679729373,42.19220833966355,80.39683167495086,1.226359633273752,1.0331461274853369,0.19321350578841523,42.42621288299561,45.15030345894613,39.70212230704509,0.01050635634050079,0.6
2019-03-21 04:00:00,45.27885239233845,46.7824280245225,45.22881101361624,46.48695373535156,204136800,0.0,0.0,AAPL,0.0368305592121831,0.036830559212183145,0.03616852073029497,42.71251277923584,40.29118034362793,,43.890627321001034,42.51033762823303,83.75833885765292,1.3802896927680024,1.10257484054187,0.27771485222613235,42.71251277923584,45.868971904812604,39.55605365365907,0.012451818461449023,0.8
2019-03-22 04:00:00,46.546512238552936,47.10648249507304,45.45993505954188,45.52427291870117,169630800,0.0,0.0,AAPL,-0.0207086233727186,-0.020708623372718615,-0.02092605394382493,42.9279224395752,40.474157638549805,,44.1419574129549,42.73359209419363,73.05813182569915,1.4083653187612697,1.16373293618575,0.24463238257551967,42.9279224395752,46.23863930346106,39.61720557568933,0.013811269391386445,1.0
2019-03-25 04:00:00,45.633876819634864,45.7458708587234,44.4639023409663,44.97383117675781,175381200,0.0,0.0,AAPL,-0.012091170416414,-0.012091170416414054,-0.012164863241529631,43.10079765319824,40.64380096435547,,44.2699379920015,42.899535729939124,68.89834002088703,1.3704022620623775,1.2050668013610757,0.16533546070130178,43.10079765319824,46.461857731642944,39.73973757475354,0.01431821525383625,0.4
2019-03-26 04:00:00,45.66962270436676,45.96033017793337,43.98256747013785,44.50917434692383,199202000,0.0,0.0,AAPL,-0.0103317155260305,-0.010331715526030516,-0.010385458188628566,43.2492488861084,40.81131675720215,,44.30674358506648,43.01876822008614,67.09373383053503,1.2879753649803405,1.2216485140849287,0.06632685089541179,43.2492488861084,46.58222891867907,39.91626885353772,0.014663233973418456,0.2
2019-03-27 04:00:00,44.97621570071659,45.216881824139065,44.45199033761694,44.90949630737305,119393600,0.0,0.0,AAPL,0.0089941448324548,0.008994144832454865,0.00895393841355932,43.411282539367676,40.997705917358395,,44.39947477311364,43.15882215247776,72.46119476313369,1.2406526206358777,1.2254493353951186,0.01520328524075909,43.411282539367676,46.73583771186907,40.086727366866285,0.014712668134097369,1.0
2019-03-28 04:00:00,45.02387487503479,45.16922862786753,44.68551117609868,44.96907043457031,83121600,0.0,0.0,AAPL,0.0013265374162632,0.001326537416263207,0.0013256583428348184,43.596787452697754,41.17071823120117,,44.4871048748762,43.29291461781795,72.33670851261708,1.1941902570582528,1.2191975197277454,-0.025007262669492603,43.596787452697754,46.82841374803816,40.36516115735735,0.014373845199387187,0.4
2019-03-29 04:00:00,45.233560640409536,45.2931317832796,44.92617150707696,45.26215362548828,94256000,0.0,0.0,AAPL,0.0065174393885771,0.006517439388577184,0.006496292712209708,43.77526302337647,41.340718307495116,,44.606343144201134,43.438784173941684,68.03769383947184,1.1675589702594493,1.2088698098340862,-0.04131083957463688,43.77526302337647,46.95800580744735,40.592520239305586,0.014312265614166686,0.6
2019-04-01 04:00:00,45.66485812631572,45.67438790998863,44.8880516813076,45.56954574584961,111448000,0.0,0.0,AAPL,0.0067913719463015,0.006791371946301528,0.006768414463103071,43.95862312316895,41.512500610351566,,44.75452815983936,43.596618364453384,67.26832471872038,1.1579097953859758,1.1986778069444641,-0.040768011558488304,43.95862312316895,47.109429222200546,40.80781702413735,0.01432297920040236,0.2
2019-04-02 04:00:00,45.53379608332538,46.33681752975984,45.524266300655576,46.231971740722656,91062800,0.0,0.0,AAPL,0.0145365942106934,0.014536594210693421,0.01443195081178673,44.17891731262207,41.69297576904297,,44.98182717228295,43.791829725658516,69.30050155295167,1.1899974466244316,1.1969417348804576,-0.006944288256025999,44.17891731262207,47.31800258606098,41.03983203918316,0.014421765455728005,1.0
2019-04-03 04:00:00,46.0485052362601,46.822930291979866,46.02467531863321,46.54890441894531,93087200,0.0,0.0,AAPL,0.0068552706339255,0.006855270633925548,0.006831880104287852,44.42709102630615,41.896493148803714,,45.222915979461774,43.9960574807168,68.62168207093262,1.2268584987449742,1.202925087653361,0.023933411091613177,44.42709102630615,47.486663649874956,41.367518402737346,0.014195313816816435,0.8
2019-04-04 04:00:00,46.41545121424215,46.79194128270273,46.02228311605566,46.62990951538086,76457200,0.0,0.0,AAPL,0.0017402148868315,0.0017402148868315148,0.001738702467274476,44.703382110595705,42.09868865966797,,45.439376523449326,44.19115763143266,66.41497310344252,1.2482188920166664,1.2119838485260221,0.036235043490644214,44.703382110595705,47.48482440287199,41.921939818319416,0.01364153524187343,0.8
2019-04-05 04:00:00,46.81101273950768,46.965899923630765,46.68710371939616,46.94207000732422,74106400,0.0,0.0,AAPL,0.0066944262853521,0.006694426285352106,0.006672118118614842,44.99039649963379,42.312916641235354,,45.67056013635316,44.39492891853574,65.721194700484,1.2756312178174198,1.2247133223843016,0.0509178954331182,44.99039649963379,47.41183484473275,42.568958154534826,0.01360840189090151,0.6
2019-04-08 04:00:00,46.80386629170483,47.71173014450236,46.78480308511343,47.680755615234375,103526800,0.0,0.0,AAPL,0.0157361106528728,0.015736110652872837,0.015613581810297286,45.24297828674317,42.51790718078613,,45.97982097925796,44.63832348866156,72.48918724022712,1.341497490596396,1.2480701560267204,0.09342733456967545,45.24297828674317,47.68115841310753,42.8047981603788,0.01213721799667312,1.0
2019-04-09 04:00:00,47.73316057004445,48.336020162490136,47.473427659375616,47.53776550292969,143072800,0.0,0.0,AAPL,-0.0029989061720951,-0.002998906172095195,-0.0030034119016379636,45.46446304321289,42.726965713500974,,46.21950475213053,44.853096971199946,69.45752268105011,1.3664077809305866,1.2717376810074936,0.09467009992309294,45.46446304321289,47.89083298435486,43.03809310207092,0.012211721867089033,1.0
2019-04-10 04:00:00,47.342391815910105,47.83326124182901,47.22324949267385,47.804664611816406,86781200,0.0,0.0,AAPL,0.0056144647537181,0.005614464753718185,0.0055987623926349135,45.689760780334474,42.94904983520508,,46.463375499774514,45.07173161124561,61.851516889861145,1.391643888528904,1.2957189225117758,0.09592496601712819,45.689760780334474,48.10617015869876,43.27335140197019,0.012211801698012077,0.4
2019-04-11 04:00:00,47.85946596865772,47.89520720622881,47.2851991787846,47.40672302246094,83603200,0.0,0.0,AAPL,-0.0083243255148182,-0.00832432551481821,-0.008359166197302445,45.87109527587891,43.11301689147949,,46.60850588788011,45.2446939380023,68.84519060461429,1.3638119498778138,1.3093375279849835,0.05447442189283036,45.87109527587891,48.2276613965338,43.51452915522402,0.012472992985950851,0.2
2019-04-12 04:00:00,47.46628387766376,47.690271947006345,46.75381536646613,47.38764953613281,111042800,0.0,0.0,AAPL,-0.0004023371604716,-0.00040233716047166634,-0.00040241811978303574,46.023001480102536,43.27095542907715,,46.72837414145745,45.40343138971567,77.04169109715843,1.32494275174178,1.312458572736343,0.01248417900543708,46.023001480102536,48.35817511870557,43.687827841499505,0.01232627911571302,0.6
2019-04-15 04:00:00,47.31855853470994,47.621181009035936,47.18273456105924,47.47344207763672,70146400,0.0,0.0,AAPL,0.0018104409554748,0.0018104409554748901,0.00180880408259162,46.1565601348877,43.43023010253906,,46.84299997779272,45.556765514746864,86.28875964467076,1.286234463045858,1.307213750798246,-0.020979287752388,46.1565601348877,48.50328248255992,43.80983778721548,0.012224402547850033,0.8
2019-04-16 04:00:00,47.528248000421726,47.98336882392176,47.31378967847928,47.47820663452149,102785600,0.0,0.0,AAPL,0.0001003625748683,0.0001003625748683401,0.00010035753888206988,46.30810966491699,43.567154541015626,,46.94072407882792,45.69909448658203,84.81844430471907,1.2416295922458929,1.2940969190877754,-0.05246732684188249,46.30810966491699,48.580335536498346,44.035883793335636,0.011977164213860539,0.4
2019-04-17 04:00:00,47.54730369870625,48.462319253167394,47.325700783597725,48.40274810791016,115627200,0.0,0.0,AAPL,0.0194729653650489,0.019472965365048944,0.019285793137911376,46.48646545410156,43.70866630554199,,47.16565085253288,45.89936512519892,87.70216180986864,1.2662857273339583,1.288534680737012,-0.022248953403053662,46.48646545410156,48.83088343335308,44.142047474850045,0.01246106586143377,1.0
2019-04-18 04:00:00,48.40036639173176,48.64579923684503,48.25739781446443,48.576698303222656,96783200,0.0,0.0,AAPL,0.0035938082466864,0.003593808246686425,0.0035873659481395394,46.590952682495114,43.85337211608887,,47.38273507571592,46.09768610134882,87.37178406389033,1.2850489743671005,1.28783753946303,-0.002788565095929396,46.590952682495114,49.1148646794182,44.06704068557203,0.009763701652429945,0.8
2019-04-22 04:00:00,48.33127168618853,48.83405239829377,48.21451090916323,48.73635482788086,77758000,0.0,0.0,AAPL,0.0032866895082412,0.0032866895082412917,0.0032813001498160402,46.7515567779541,44.016930770874026,,47.59098426835668,46.293143044054894,86.9365809903147,1.2978412243017843,1.289838276430781,0.008002947871003308,46.7515567779541,49.39560459328663,44.10750896262157,0.008132553503958024,0.4
